epoch,lr,loss,iou,val_loss,val_iou
57,0.001,0.20842602081708053,0.7907602330500285,0.17449053788363045,0.828793016239544
58,0.001,0.2192404252379688,0.7817104337179007,0.17409220893881214,0.8308352648535251
59,0.001,0.20321181205226413,0.7972221696300451,0.17228387140516024,0.83205679018716
60,0.001,0.20318309428976544,0.7871351942030631,0.1735613875424684,0.8287286303608128
61,0.001,0.205028911468698,0.7865493798598078,0.16671227897281077,0.8361465602045796
62,0.001,0.2140475887416014,0.7694127503195475,0.17350301813723437,0.8334440576234888
63,0.001,0.19532373603155365,0.7912750441038272,0.18255444427034748,0.8240163542675788
64,0.001,0.2019154503941536,0.7920180624873194,0.1892189254511648,0.8221300542242306
65,0.001,0.196390379498254,0.7979250900310108,0.1653848764166903,0.8334538999386842
66,0.001,0.19867920375137188,0.7984125339546836,0.1818138214189615,0.826562011222728
67,0.001,0.20561214714352763,0.7778067622904379,0.1713722690717498,0.8335801732840894
68,0.001,0.2179821245928309,0.7669971676334155,0.16979309427204417,0.8308736910078882
69,0.001,0.20211855611249582,0.7905116205433118,0.1844896527368631,0.8188435065429603
70,0.001,0.20577004885495598,0.780533945132034,0.17111609787193696,0.8328062660454472
71,0.001,0.19725756235976719,0.7924741761729641,0.16663896770619635,0.8346522269682884
72,0.001,0.21041109323946397,0.7841782947814543,0.17233970516653202,0.826423479658183
73,0.001,0.19931004752418888,0.7906428039902245,0.1692338410153318,0.8320247868754713
74,0.001,0.18962931833160457,0.7989253130546479,0.17078934899016993,0.832854364439803
75,0.001,0.1922298805482352,0.7975682054782879,0.16394171696990284,0.8326023378722469
76,0.001,0.20738185541843301,0.7795699304886872,0.1686021979175397,0.8362376644859223
77,0.001,0.19825468479252573,0.7993128426045979,0.1820521990754711,0.8263388398521765
78,0.001,0.18797689231474007,0.8034871878545402,0.1663688883852603,0.8353938711452984
79,0.001,0.21105682249389476,0.7872112702887143,0.16413219962547074,0.837170925816491
80,0.001,0.18931770547112423,0.7972556624765949,0.165180494091404,0.8361114263524799
81,0.001,0.19678835593052765,0.7903686266299824,0.16853521119302778,0.834366331306225
82,0.001,0.1949091147798211,0.7979703396711435,0.17083881239392865,0.8348980086932897
83,0.001,0.2000280581970713,0.7909989411227099,0.16665654751791883,0.8360083036424582
84,0.001,0.18947842928455838,0.8054713947800793,0.16777519548117226,0.8342808182274138
85,0.001,0.20042590585662357,0.7854492958695094,0.1691765324838126,0.8336505099231857
86,0.001,0.19205966769759333,0.8024389905554017,0.17040211629511706,0.8313540562452555
87,0.001,0.19892650142089643,0.7960212460016429,0.16791542007851956,0.8310556539528647
88,0.001,0.20054824705888977,0.7782953488687141,0.16873808939065507,0.8355708105521866
89,0.001,0.18716154959219605,0.804467809964625,0.16751794005507853,0.8330378513577384
90,0.001,0.19656623977778562,0.7924347467298767,0.1654220196738172,0.8350155837367063
91,0.001,0.18878358246675178,0.8040168153795725,0.17081237573232225,0.8302659603692422
92,0.001,0.19456576967417305,0.7944152237370348,0.17284026564057195,0.8299081721619047
93,0.001,0.19609698753303556,0.7986953718030523,0.16576166851307028,0.8348598537072469
94,0.001,0.21113931220858845,0.7779373947404316,0.16471823894265872,0.8354243921984678
95,0.001,0.19315299736474878,0.7979314260076318,0.16608837825148853,0.8349446103067076
96,0.001,0.1983399228818381,0.7941802761927729,0.16686545712734335,0.8348838380490494
97,0.001,0.20062816409922357,0.7945804346991587,0.16706892336482432,0.8372619931957773
98,0.001,0.202334336158055,0.7785973281682664,0.1701445150286404,0.8346276915365763
99,0.001,0.18715376495870192,0.8069349283369512,0.16892796955001887,0.8342515906592214
